,customerID,Recency,Monetary,Frequency
1091,1092,5,290.18,10
1092,1093,541,24.99,1
1093,1094,17,183.23000000000005,10
1094,1095,531,21.75,2
1095,1096,541,13.97,1
1096,1097,541,155.24,1
1097,1098,541,11.77,1
1098,1099,13,301.30000000000007,12
1099,1100,365,71.09,4
1100,1101,541,0.0,1
1101,1102,540,51.88,1
1102,1103,541,41.1,1
1103,1104,71,62.69,2
1104,1105,541,40.67,1
1105,1106,541,14.37,1
1106,1107,373,56.46,3
1107,1108,116,190.81000000000003,15
1108,1109,541,13.97,1
1109,1110,541,75.45,1
1110,1111,125,93.0,4
1111,1112,541,11.77,1
1112,1113,541,33.99,1
1113,1114,184,48.97,2
1114,1115,540,19.99,1
1115,1116,541,14.37,1
1116,1117,519,14.96,1
1117,1118,541,9.77,1
1118,1119,423,23.54,2
1119,1120,127,56.71000000000001,4
1120,1121,162,138.46,4
1121,1122,321,81.77,2
1122,1123,541,19.96,1
1123,1124,541,26.13,1
1124,1125,460,28.14,2
1125,1126,540,64.28,1
1126,1127,541,14.37,1
1127,1128,541,13.99,1
1128,1129,541,13.97,1
1129,1130,541,14.99,1
1130,1131,541,71.63,1
1131,1132,66,79.38000000000001,4
1132,1133,32,126.87,7
1133,1134,541,42.98,1
1134,1135,540,32.95,1
1135,1136,541,11.77,1
1136,1137,59,169.03,4
1137,1138,541,16.0,1
1138,1139,417,35.91,2
1139,1140,541,13.97,1
1140,1141,541,16.7,1
1141,1142,492,29.9,1
1142,1143,497,32.71,2
1143,1144,500,43.11,1
1144,1145,541,19.96,1
1145,1146,541,28.14,1
1146,1147,541,26.73,1
1147,1148,91,98.77,8
1148,1149,540,34.56,2
1149,1150,541,37.97,1
1150,1151,541,96.41,1
1151,1152,293,52.53000000000001,4
1152,1153,107,161.76,2
1153,1154,526,20.15,2
1154,1155,143,148.97,2
1155,1156,305,76.61,4
1156,1157,284,164.03,5
1157,1158,308,94.92999999999999,2
1158,1159,507,15.9,1
1159,1160,509,382.23,3
1160,1161,100,1244.3400000000001,11
1161,1162,509,15.76,1
1162,1163,541,17.9,1
1163,1164,515,86.2,2
1164,1165,541,9.98,1
1165,1166,541,109.9,1
1166,1167,73,415.29,8
1167,1168,541,41.5,1
1168,1169,493,13.97,1
1169,1170,40,450.1,11
1170,1171,30,468.03999999999996,13
1171,1172,541,14.99,1
1172,1173,541,28.19,1
1173,1174,541,34.9,1
1174,1175,540,53.08,1
1175,1176,2,462.94000000000005,15
1176,1177,541,77.07,1
1177,1178,541,14.79,1
1178,1179,541,15.36,1
1179,1180,224,59.44,2
1180,1181,541,12.97,1
1181,1182,541,22.53,1
1182,1183,11,371.08000000000004,8
1183,1184,496,43.730000000000004,3
1184,1185,230,367.82,5
1185,1186,541,0.0,1
1186,1187,541,11.99,1
1187,1188,541,43.09,1
1188,1189,529,16.3,1
1189,1190,57,171.06,5
1190,1191,541,45.29,1
1191,1192,135,92.69999999999999,3
1192,1193,541,23.99,1
1193,1194,541,21.99,1
1194,1195,23,746.04,16
1195,1196,164,130.72,4
1196,1197,541,28.93,1
1197,1198,526,41.910000000000004,2
1198,1199,541,26.73,1
1199,1200,540,40.69,1
1200,1201,9,127.94,2
1201,1202,541,11.99,1
1202,1203,355,60.05,2
1203,1204,389,277.83,4
1204,1205,321,403.25,6
1205,1206,541,14.37,1
1206,1207,487,14.37,1
1207,1208,66,80.87999999999998,5
1208,1209,541,31.51,1
1209,1210,541,25.74,1
1210,1211,541,9.97,1
1211,1212,240,286.32,9
1212,1213,206,95.97,2
1213,1214,514,37.74,2
1214,1215,541,72.64,1
1215,1216,541,11.99,1
1216,1217,461,55.93,2
1217,1218,541,15.36,1
1218,1219,541,26.34,1
1219,1220,541,12.77,1
1220,1221,150,198.94,5
1221,1222,541,20.99,1
1222,1223,541,56.51,1
1223,1224,535,63.11,1
1224,1225,541,0.0,1
1225,1226,133,80.53,6
1226,1227,266,38.03,2
1227,1228,233,141.91,7
1228,1229,131,347.61,9
1229,1230,541,56.5,1
1230,1231,541,25.74,1
1231,1232,296,298.46,8
1232,1233,541,29.92,1
1233,1234,541,24.77,1
1234,1235,541,14.9,1
1235,1236,162,123.70999999999998,4
1236,1237,26,48.720000000000006,4
1237,1238,541,44.37,1
1238,1239,541,38.39,1
1239,1240,541,36.36,1
1240,1241,153,132.57,5
1241,1242,540,15.36,1
1242,1243,435,69.67,2
1243,1244,226,65.3,2
1244,1245,541,9.77,1
1245,1246,530,24.98,2
1246,1247,1,243.45,6
1247,1248,90,389.84,5
1248,1249,394,166.3,3
1249,1250,86,187.07,4
1250,1251,56,202.05,8
1251,1252,374,43.209999999999994,2
1252,1253,541,28.74,1
1253,1254,148,86.22,5
1254,1255,541,64.84,1
1255,1256,541,14.37,1
1256,1257,154,112.71,4
1257,1258,36,958.2900000000001,11
1258,1259,451,66.93,2
1259,1260,7,89.62999999999998,4
1260,1261,540,39.98,1
1261,1262,540,65.85,1
1262,1263,112,88.4,2
1263,1264,540,28.74,1
1264,1265,540,34.74,1
1265,1266,540,34.47,1
1266,1267,540,13.97,1
1267,1268,228,78.08,3
1268,1269,540,14.96,1
1269,1270,483,110.63,3
1270,1271,540,23.95,1
1271,1272,540,55.23,1
1272,1273,330,39.29,2
1273,1274,540,59.13,1
1274,1275,540,14.37,1
1275,1276,539,47.66,2
1276,1277,334,41.5,2
1277,1278,540,29.33,1
1278,1279,540,39.0,1
1279,1280,540,22.7,1
1280,1281,534,12.97,1
1281,1282,540,283.97,1
1282,1283,371,172.01,2
1283,1284,31,272.31,8
1284,1285,540,116.73,1
1285,1286,540,50.27,1
1286,1287,540,53.05,1
1287,1288,540,81.26,1
1288,1289,232,86.61,2
1289,1290,191,62.46,3
1290,1291,497,104.6,2
1291,1292,99,122.5,6
1292,1293,62,114.82,3
1293,1294,138,327.44,6
1294,1295,505,90.56,1
1295,1296,95,83.44,3
1296,1297,505,112.03999999999999,2
1297,1298,508,115.59,3
1298,1299,540,30.0,1
1299,1300,540,45.29,1
1300,1301,191,69.42,2
1301,1302,540,125.82,1
1302,1303,540,13.97,1
1303,1304,540,26.14,1
1304,1305,538,18.99,1
1305,1306,540,38.5,1
1306,1307,540,13.97,1
1307,1308,540,26.14,1
1308,1309,187,152.38,3
1309,1310,198,208.99,5
1310,1311,540,69.22,1
1311,1312,539,105.57,1
1312,1313,28,139.79,4
1313,1314,28,388.69999999999993,13
1314,1315,540,63.69,1
1315,1316,60,151.32999999999998,7
1316,1317,540,32.98,1
1317,1318,540,33.99,1
1318,1319,540,27.94,1
1319,1320,540,45.33,1
1320,1321,540,52.27,1
1321,1322,538,66.22,2
1322,1323,324,135.3,4
1323,1324,540,14.79,1
1324,1325,540,87.4,1
1325,1326,540,12.49,1
1326,1327,469,144.85999999999999,5
1327,1328,540,34.94,1
1328,1329,106,101.17999999999999,4
1329,1330,343,119.93,4
1330,1331,540,11.77,1
1331,1332,468,163.85,3
1332,1333,234,71.97,2
1333,1334,540,14.37,1
1334,1335,540,25.99,1
1335,1336,540,51.47,1
1336,1337,540,14.37,1
1337,1338,540,12.97,1
1338,1339,439,26.73,2
1339,1340,540,9.98,1
1340,1341,20,74.67,3
1341,1342,197,232.72000000000003,6
1342,1343,26,35.52,3
1343,1344,68,187.76,9
1344,1345,540,39.5,1
1345,1346,165,35.73,2
1346,1347,540,25.14,1
1347,1348,536,116.39,2
1348,1349,14,313.22,12
1349,1350,540,156.0,1
1350,1351,540,9.99,1
1351,1352,540,67.84,1
1352,1353,540,26.94,1
1353,1354,407,471.1,2
1354,1355,540,13.77,1
1355,1356,57,161.92,6
1356,1357,334,194.58,5
1357,1358,242,82.48,3
1358,1359,518,8.97,1
1359,1360,540,39.51,1
1360,1361,540,27.96,1
1361,1362,290,63.510000000000005,4
1362,1363,540,27.99,1
1363,1364,540,14.37,1
1364,1365,540,11.77,1
1365,1366,540,32.76,1
1366,1367,540,40.53,1
1367,1368,540,13.97,1
1368,1369,540,14.96,1
1369,1370,18,176.46999999999997,6
1370,1371,540,33.33,1
1371,1372,540,106.99,1
1372,1373,534,87.85000000000001,2
1373,1374,456,65.07,2
1374,1375,88,29.240000000000002,3
1375,1376,214,55.94,2
1376,1377,371,39.36,2
1377,1378,540,13.97,1
1378,1379,540,12.49,1
1379,1380,540,29.33,1
1380,1381,540,0.0,1
1381,1382,128,45.65,2
1382,1383,540,13.99,1
1383,1384,540,11.77,1
1384,1385,40,938.45,13
1385,1386,213,44.82,3
1386,1387,540,12.99,1
1387,1388,540,41.94,1
1388,1389,540,13.97,1
1389,1390,425,61.0,2
1390,1391,355,58.25,2
1391,1392,540,24.99,1
1392,1393,35,110.00999999999999,4
1393,1394,540,209.96,1
1394,1395,540,8.77,1
1395,1396,4,747.25,19
1396,1397,540,52.93,1
1397,1398,177,36.98,2
1398,1399,474,153.64,3
1399,1400,46,364.31999999999994,7
1400,1401,540,0.0,1
1401,1402,537,166.3,1
1402,1403,540,44.88,1
1403,1404,492,38.5,2
1404,1405,540,11.77,1
1405,1406,129,189.38,2
1406,1407,317,177.23000000000002,2
1407,1408,540,27.77,1
1408,1409,159,34.32,3
1409,1410,28,433.19,6
1410,1411,114,122.38999999999999,5
1411,1412,67,1615.72,3
1412,1413,272,137.17000000000002,3
1413,1414,109,535.0600000000001,10
1414,1415,368,106.16,2
1415,1416,83,176.85999999999999,6
1416,1417,199,471.44,3
1417,1418,357,49.28,3
1418,1419,540,18.99,1
1419,1420,540,11.77,1
1420,1421,93,33.95,2
1421,1422,540,18.74,1
1422,1423,184,20.96,2
1423,1424,540,61.48,1
1424,1425,497,17.3,1
1425,1426,540,14.96,1
1426,1427,145,142.18,3
1427,1428,540,8.79,1
1428,1429,540,13.97,1
1429,1430,514,129.41,2
1430,1431,540,14.37,1
1431,1432,540,32.98,1
1432,1433,540,9.98,1
1433,1434,540,28.93,1
1434,1435,13,127.05000000000001,3
1435,1436,540,31.52,1
1436,1437,491,22.54,2
1437,1438,540,24.99,1
1438,1439,235,43.31,3
1439,1440,540,13.97,1
1440,1441,540,9.77,1
1441,1442,540,36.51,1
1442,1443,540,33.56,1
1443,1444,103,315.65999999999997,3
1444,1445,55,232.45000000000002,11
1445,1446,540,19.77,1
1446,1447,34,161.29,5
1447,1448,34,71.47,3
1448,1449,260,59.43,2
1449,1450,23,265.45,7
1450,1451,540,13.77,1
1451,1452,540,30.73,1
1452,1453,540,14.96,1
1453,1454,540,15.36,1
1454,1455,540,16.7,1
1455,1456,526,73.23,2
1456,1457,536,12.49,1
1457,1458,216,43.98,2
1458,1459,531,60.31,1
1459,1460,40,340.64,8
1460,1461,540,29.73,1
1461,1462,540,43.35,1
1462,1463,539,28.37,1
1463,1464,206,54.62,2
1464,1465,540,15.36,1
1465,1466,540,28.93,1
1466,1467,540,27.45,1
1467,1468,16,362.23,11
1468,1469,540,14.37,1
1469,1470,56,166.54,10
1470,1471,391,359.18,9
1471,1472,540,15.36,1
1472,1473,224,200.29,6
1473,1474,15,132.61,3
1474,1475,481,102.57,3
1475,1476,532,15.36,1
1476,1477,337,81.59,4
1477,1478,537,25.740000000000002,2
1478,1479,540,5.78,1
1479,1480,519,29.73,2
1480,1481,540,23.99,1
1481,1482,540,50.27,1
1482,1483,540,163.52,1
1483,1484,528,66.65,2
1484,1485,352,225.56,3
1485,1486,540,24.14,1
1486,1487,540,36.31,1
1487,1488,79,417.24,4
1488,1489,148,45.99,4
1489,1490,157,193.88,3
1490,1491,540,5.99,1
1491,1492,540,13.77,1
1492,1493,480,91.68,3
1493,1494,17,386.47,11
1494,1495,540,14.37,1
1495,1496,159,106.22,3
1496,1497,540,14.77,1
1497,1498,540,32.78,1
1498,1499,448,175.38000000000002,2
1499,1500,261,56.72,3
1500,1501,3,93.38,6
1501,1502,531,27.94,2
1502,1503,540,14.37,1
1503,1504,540,24.99,1
1504,1505,540,33.76,1
1505,1506,200,126.07,4
1506,1507,540,11.77,1
1507,1508,540,13.97,1
1508,1509,98,166.03,5
1509,1510,5,482.21,16
1510,1511,540,25.94,1
1511,1512,540,12.49,1
1512,1513,540,9.99,1
1513,1514,60,106.30999999999999,7
1514,1515,540,30.53,1
1515,1516,11,20.770000000000003,2
1516,1517,540,27.76,1
1517,1518,540,14.96,1
1518,1519,301,101.58,3
1519,1520,540,66.46,1
1520,1521,475,75.66,3
1521,1522,416,119.47,3
1522,1523,31,654.98,17
1523,1524,540,26.3,1
1524,1525,124,73.82,3
1525,1526,540,38.98,1
1526,1527,540,38.6,1
1527,1528,137,55.190000000000005,3
1528,1529,540,15.96,1
1529,1530,327,232.48,2
1530,1531,539,20.99,1
1531,1532,276,64.47,2
1532,1533,36,339.46000000000004,9
1533,1534,515,38.98,2
1534,1535,522,14.37,1
1535,1536,510,5.78,1
1536,1537,508,24.740000000000002,2
1537,1538,539,14.79,1
1538,1539,539,12.97,1
1539,1540,539,10.77,1
1540,1541,539,26.74,1
1541,1542,207,61.989999999999995,2
1542,1543,539,26.78,1
1543,1544,486,61.269999999999996,5
1544,1545,521,41.7,2
1545,1546,539,9.97,1
1546,1547,539,45.98,1
1547,1548,507,43.89,2
1548,1549,392,68.38,4
1549,1550,236,209.64999999999998,4
1550,1551,16,411.89000000000004,6
1551,1552,539,11.77,1
1552,1553,539,41.98,1
1553,1554,539,38.33,1
1554,1555,342,69.45,2
1555,1556,0,158.97,4
1556,1557,538,130.47,2
1557,1558,539,22.74,1
1558,1559,507,26.14,1
1559,1560,357,70.84,4
1560,1561,232,116.81,2
1561,1562,503,47.89,2
1562,1563,197,607.63,21
1563,1564,264,137.7,5
1564,1565,539,12.49,1
1565,1566,339,445.91,5
1566,1567,539,13.97,1
1567,1568,371,99.64999999999999,2
1568,1569,539,29.33,1
1569,1570,539,35.8,1
1570,1571,539,16.7,1
1571,1572,290,508.81,8
1572,1573,51,208.42000000000002,4
1573,1574,463,58.89,2
1574,1575,507,28.99,1
1575,1576,539,27.94,1
1576,1577,150,88.82,2
1577,1578,539,14.79,1
1578,1579,538,39.98,2
1579,1580,3,234.43,10
1580,1581,272,131.32999999999998,5
1581,1582,18,137.25,4
1582,1583,21,97.97,8
1583,1584,78,342.18999999999994,5
1584,1585,36,24.759999999999998,2
1585,1586,342,332.88,5
1586,1587,456,42.31,2
1587,1588,395,73.86,3
1588,1589,300,153.05,7
1589,1590,109,1327.23,10
1590,1591,539,25.14,1
1591,1592,539,14.99,1
1592,1593,0,705.86,17
1593,1594,30,386.45000000000005,9
1594,1595,539,28.34,1
1595,1596,139,132.6,4
1596,1597,330,68.03999999999999,3
1597,1598,109,243.23000000000002,6
1598,1599,539,30.32,1
1599,1600,236,121.09,3
1600,1601,29,123.19999999999999,4
1601,1602,276,56.98,4
1602,1603,89,176.04999999999998,5
1603,1604,539,15.99,1
1604,1605,487,91.92999999999999,3
1605,1606,16,357.39000000000004,13
1606,1607,28,310.14,6
1607,1608,539,19.99,1
1608,1609,62,142.62,8
1609,1610,147,458.15999999999997,16
1610,1611,535,11.77,1
1611,1612,537,30.549999999999997,2
1612,1613,150,45.519999999999996,2
1613,1614,536,29.99,1
1614,1615,539,19.99,1
1615,1616,117,79.30999999999999,5
1616,1617,539,65.33,1
1617,1618,539,12.97,1
1618,1619,539,26.99,1
1619,1620,539,30.72,1
1620,1621,539,14.79,1
1621,1622,539,55.05,1
1622,1623,56,362.84999999999997,7
1623,1624,532,45.629999999999995,2
1624,1625,539,17.99,1
1625,1626,167,374.86,4
1626,1627,524,41.099999999999994,2
1627,1628,539,29.13,1
1628,1629,428,65.66,5
1629,1630,488,117.02000000000001,2
1630,1631,429,35.31,2
1631,1632,118,160.07999999999998,5
1632,1633,166,578.84,12
1633,1634,539,15.36,1
1634,1635,56,135.27,6
1635,1636,539,26.99,1
1636,1637,234,39.8,2
1637,1638,32,134.26,5
1638,1639,535,51.3,2
1639,1640,539,79.99,1
1640,1641,503,57.36,2
1641,1642,259,137.18,8
1642,1643,539,44.99,1
1643,1644,117,144.7,5
1644,1645,126,63.459999999999994,2
1645,1646,278,103.6,4
1646,1647,146,274.83,8
1647,1648,539,31.0,1
1648,1649,212,136.88,5
1649,1650,539,99.99,1
1650,1651,538,98.42,1
1651,1652,539,13.97,1
1652,1653,539,50.97,1
1653,1654,220,273.59,4
1654,1655,339,57.05,3
1655,1656,59,226.64000000000004,9
1656,1657,510,87.67,2
1657,1658,188,95.1,2
1658,1659,525,113.58,3
1659,1660,539,17.9,1
1660,1661,21,446.88000000000005,13
1661,1662,539,41.99,1
1662,1663,289,52.91,3
1663,1664,539,70.42,1
1664,1665,536,13.77,1
1665,1666,445,49.34,3
1666,1667,539,4.79,1
1667,1668,201,138.64,6
1668,1669,109,536.0400000000001,19
1669,1670,539,34.98,1
1670,1671,539,14.37,1
1671,1672,13,214.43,7
1672,1673,90,149.07999999999998,3
1673,1674,539,13.97,1
1674,1675,71,160.89999999999998,7
1675,1676,531,51.47,3
1676,1677,442,76.2,3
1677,1678,539,19.99,1
1678,1679,351,80.63999999999999,5
1679,1680,539,39.37,1
1680,1681,539,29.99,1
1681,1682,528,82.59,3
1682,1683,539,21.77,1
1683,1684,15,332.6000000000001,11
1684,1685,538,12.49,1
1685,1686,63,154.10000000000002,6
1686,1687,74,211.79000000000002,4
1687,1688,539,25.99,1
1688,1689,20,904.7600000000001,13
1689,1690,13,515.7,22
1690,1691,524,171.65,2
1691,1692,505,136.82999999999998,2
1692,1693,539,12.49,1
1693,1694,539,89.77,1
1694,1695,28,381.96000000000004,12
1695,1696,218,196.07,7
1696,1697,281,159.39,5
1697,1698,526,9.97,1
1698,1699,210,302.7,4
1699,1700,115,71.32,2
1700,1701,474,116.97,2
1701,1702,539,30.32,1
1702,1703,158,86.37,2
1703,1704,507,79.69999999999999,3
1704,1705,292,111.54,5
1705,1706,62,26.840000000000003,2
1706,1707,17,97.35,7
1707,1708,539,28.53,1
1708,1709,539,21.37,1
1709,1710,384,59.05,3
1710,1711,23,447.9500000000001,11
1711,1712,539,30.97,1
1712,1713,212,176.10000000000002,4
1713,1714,498,58.89,2
1714,1715,539,9.97,1
1715,1716,72,120.18,9
1716,1717,539,11.77,1
1717,1718,539,17.54,1
1718,1719,202,642.4399999999999,13
1719,1720,213,95.11,2
1720,1721,539,23.54,1
1721,1722,0,1182.27,51
1722,1723,539,11.77,1
1723,1724,207,257.65,6
1724,1725,77,33.92,2
1725,1726,12,683.79,19
1726,1727,527,35.31,1
1727,1728,222,147.27,4
1728,1729,539,44.97,1
1729,1730,539,20.97,1
1730,1731,539,18.76,1
1731,1732,176,274.86,6
1732,1733,539,11.77,1
1733,1734,539,10.77,1
1734,1735,537,24.98,1
1735,1736,74,77.07999999999998,3
1736,1737,539,46.37,1
1737,1738,219,267.57,9
1738,1739,519,32.06,2
1739,1740,521,13.97,1
1740,1741,34,432.59999999999997,15
1741,1742,539,30.92,1
1742,1743,539,44.98,1
1743,1744,539,28.13,1
1744,1745,60,1004.8600000000001,11
1745,1746,500,15.36,1
1746,1747,539,57.16,1
1747,1748,539,29.33,1
1748,1749,539,9.99,1
1749,1750,421,121.56,2
1750,1751,539,23.99,1
1751,1752,66,165.45,6
1752,1753,539,0.0,1
1753,1754,539,6.79,1
1754,1755,50,63.21999999999999,5
1755,1756,539,9.97,1
1756,1757,19,49.33,3
1757,1758,494,46.09,2
1758,1759,214,251.70999999999998,5
1759,1760,19,1123.6900000000003,44
1760,1761,539,14.99,1
1761,1762,539,12.49,1
1762,1763,537,12.49,1
1763,1764,29,186.32999999999998,3
1764,1765,26,417.03999999999996,7
1765,1766,538,45.3,1
1766,1767,341,77.94,2
1767,1768,223,59.93,2
1768,1769,31,390.79,8
1769,1770,538,3.99,1
1770,1771,538,11.77,1
1771,1772,103,67.93,3
1772,1773,38,108.38,5
1773,1774,423,56.06,2
1774,1775,538,28.47,1
1775,1776,538,18.99,1
1776,1777,538,15.36,1
1777,1778,523,21.54,2
1778,1779,538,18.76,1
1779,1780,29,210.75,8
1780,1781,328,38.93,2
1781,1782,324,93.32000000000001,5
1782,1783,538,14.37,1
1783,1784,509,105.89,1
1784,1785,222,597.5799999999999,11
1785,1786,538,29.67,1
1786,1787,506,105.34,2
1787,1788,529,35.0,2
1788,1789,523,33.27,2
1789,1790,110,279.28,4
1790,1791,15,534.9499999999999,10
1791,1792,365,170.11999999999998,4
1792,1793,219,108.11999999999999,3
1793,1794,1,1275.18,34
1794,1795,532,14.79,1
1795,1796,21,272.8,6
1796,1797,538,95.61,1
1797,1798,538,23.54,1
1798,1799,180,140.19000000000003,5
1799,1800,431,112.08,2
1800,1801,538,83.71,1
1801,1802,66,97.3,4
1802,1803,498,177.19,3
1803,1804,272,93.53,2
1804,1805,233,166.26999999999998,2
1805,1806,534,44.29,1
1806,1807,133,30.950000000000003,2
1807,1808,370,30.72,2
1808,1809,538,31.54,1
1809,1810,538,11.77,1
1810,1811,495,38.5,2
1811,1812,538,13.77,1
1812,1813,538,10.77,1
1813,1814,538,65.98,1
1814,1815,538,12.99,1
1815,1816,505,14.96,1
1816,1817,63,999.69,19
1817,1818,538,16.99,1
1818,1819,465,72.82,1
1819,1820,477,30.72,1
1820,1821,451,190.14999999999998,5
1821,1822,538,98.96,1
1822,1823,538,6.77,1
1823,1824,538,23.54,1
1824,1825,21,78.42,2
1825,1826,412,121.44,2
1826,1827,538,9.98,1
1827,1828,524,72.42,2
1828,1829,538,9.97,1
1829,1830,538,134.28,1
1830,1831,538,11.99,1
1831,1832,521,24.98,2
1832,1833,2,136.17000000000002,8
1833,1834,236,125.82000000000001,4
1834,1835,538,11.77,1
1835,1836,57,68.28,2
1836,1837,538,6.77,1
1837,1838,538,14.99,1
1838,1839,538,73.3,1
1839,1840,538,27.94,1
1840,1841,358,104.75,2
1841,1842,103,127.81,3
1842,1843,538,52.87,1
1843,1844,538,20.99,1
1844,1845,85,911.51,17
1845,1846,172,107.02999999999999,4
1846,1847,535,53.46,1
1847,1848,29,1866.68,32
1848,1849,487,55.67,2
1849,1850,15,43.95,3
1850,1851,221,129.54999999999998,6
1851,1852,538,33.71,1
1852,1853,538,6.79,1
1853,1854,196,140.44,4
1854,1855,538,14.37,1
1855,1856,538,32.31,1
1856,1857,487,32.35,2
1857,1858,538,53.72,1
1858,1859,367,54.650000000000006,4
1859,1860,538,18.99,1
1860,1861,531,41.7,1
1861,1862,538,14.79,1
1862,1863,46,167.92,4
1863,1864,242,42.34,3
1864,1865,538,30.95,1
1865,1866,441,62.93000000000001,4
1866,1867,204,177.7,4
1867,1868,7,1168.37,24
1868,1869,113,301.62,4
1869,1870,538,69.23,1
1870,1871,4,241.14000000000001,9
1871,1872,513,58.66,2
1872,1873,440,204.33,3
1873,1874,56,565.24,9
1874,1875,538,56.91,1
1875,1876,538,9.77,1
1876,1877,152,101.03999999999999,2
1877,1878,538,17.9,1
1878,1879,538,19.99,1
1879,1880,538,5.96,1
1880,1881,95,24.11,2
1881,1882,28,258.09,9
1882,1883,97,72.19,2
1883,1884,530,58.69,2
1884,1885,538,25.76,1
1885,1886,538,24.96,1
1886,1887,538,13.77,1
1887,1888,490,83.3,2
1888,1889,335,61.699999999999996,3
1889,1890,48,958.5500000000001,30
1890,1891,538,24.759999999999998,1
1891,1892,526,27.34,2
1892,1893,54,489.1800000000001,15
1893,1894,538,14.37,1
1894,1895,538,51.68,1
1895,1896,461,22.759999999999998,2
1896,1897,95,105.77,3
1897,1898,537,55.5,1
1898,1899,538,24.98,1
1899,1900,538,13.77,1
1900,1901,538,50.27,1
1901,1902,378,100.61000000000001,4
1902,1903,123,894.52,4
1903,1904,538,11.77,1
1904,1905,538,24.14,1
1905,1906,538,59.86,1
1906,1907,261,161.91,2
1907,1908,538,25.77,1
1908,1909,3,1302.81,8
1909,1910,510,121.39999999999999,2
1910,1911,538,46.28,1
1911,1912,508,39.98,2
1912,1913,462,74.61,2
1913,1914,268,25.48,2
1914,1915,538,15.36,1
1915,1916,103,117.63,6
1916,1917,537,15.36,1
1917,1918,68,51.16,3
1918,1919,80,61.96,4
1919,1920,21,122.69,6
1920,1921,311,29.729999999999997,2
1921,1922,538,15.99,1
1922,1923,538,21.55,1
1923,1924,102,50.239999999999995,3
1924,1925,245,22.48,2
1925,1926,538,12.49,1
1926,1927,538,14.96,1
1927,1928,538,64.99,1
1928,1929,307,132.86,3
1929,1930,368,64.45,4
1930,1931,100,146.03,7
1931,1932,538,15.9,1
1932,1933,538,12.49,1
1933,1934,376,32.31,2
1934,1935,538,71.49,1
1935,1936,538,13.77,1
1936,1937,26,111.39,3
1937,1938,526,123.55,2
1938,1939,538,8.97,1
1939,1940,538,15.96,1
1940,1941,538,74.22,1
1941,1942,538,12.49,1
1942,1943,419,37.11,3
1943,1944,538,51.37,1
1944,1945,538,37.3,1
1945,1946,538,12.9,1
1946,1947,538,24.98,1
1947,1948,538,0.0,1
1948,1949,536,18.99,1
1949,1950,536,72.33,1
1950,1951,202,212.23999999999998,2
1951,1952,386,253.25,5
1952,1953,319,37.91,2
1953,1954,538,70.43,1
1954,1955,538,10.77,1
1955,1956,538,93.57,1
1956,1957,538,14.37,1
1957,1958,538,54.48,1
1958,1959,538,122.77,1
1959,1960,537,22.99,1
1960,1961,538,10.0,1
1961,1962,538,12.49,1
1962,1963,476,88.58,2
1963,1964,538,15.36,1
1964,1965,2,2010.98,37
1965,1966,538,37.89,1
1966,1967,538,45.95,1
1967,1968,528,55.3,2
1968,1969,463,57.32,3
1969,1970,3,379.87,13
1970,1971,538,18.36,1
1971,1972,538,13.97,1
1972,1973,198,500.92,18
1973,1974,427,140.09,2
1974,1975,538,14.37,1
1975,1976,538,66.03,1
1976,1977,74,91.5,3
1977,1978,538,15.9,1
